Model: ,Oscilloscope DSO-X 4022A
Serial Number:,MY57310245
Address: ,USBInstrument1
Date: ,2026-07-10 18:33:23

Sample Number,Time (s),2 (VOLT),
735,-0.00124559,13.9147353023291,
736,-0.001240475,13.5800072699785,
737,-0.00123536,14.0820993185043,
738,-0.001230245,13.7473712861538,
739,-0.00122513,14.0820993185043,
740,-0.001220015,13.9147353023291,
741,-0.0012149,13.9147353023291,
742,-0.001209785,13.7473712861538,
743,-0.00120467,13.9147353023291,
744,-0.001199555,9.06117883324623,
745,-0.00119444,-13.5329633504152,
746,-0.001189325,-13.7003273665905,
747,-0.00118421,-13.5329633504152,
748,-0.001179095,-13.7003273665905,
749,-0.00117398,-13.5329633504152,
750,-0.001168865,-13.8676913827658,
751,-0.00116375,-13.5329633504152,
752,-0.001158635,-13.7003273665905,
753,-0.00115352,-13.8676913827658,
754,-0.001148405,-13.5329633504152,
755,-0.00114329,-13.7003273665905,
756,-0.001138175,-13.7003273665905,
757,-0.00113306,-13.7003273665905,
758,-0.001127945,-13.7003273665905,
759,-0.00112283,-13.5329633504152,
760,-0.001117715,-13.7003273665905,
761,-0.0011126,-13.7003273665905,
762,-0.001107485,-13.5329633504152,
763,-0.00110237,-13.5329633504152,
764,-0.001097255,13.7473712861538,
765,-0.00109214,13.9147353023291,
766,-0.001087025,13.9147353023291,
767,-0.00108191,13.9147353023291,
768,-0.001076795,13.5800072699785,
769,-0.00107168,14.0820993185043,
770,-0.001066565,13.7473712861538,
771,-0.00106145,13.9147353023291,
772,-0.001056335,13.7473712861538,
773,-0.00105122,14.0820993185043,
774,-0.001046105,13.9147353023291,
775,-0.00104099,13.7473712861538,
776,-0.001035875,13.7473712861538,
777,-0.00103076,13.9147353023291,
778,-0.001025645,13.9147353023291,
779,-0.00102053,13.9147353023291,
780,-0.001015415,13.7473712861538,
781,-0.0010103,14.0820993185043,
782,-0.001005185,13.9147353023291,
783,-0.00100007,13.9147353023291,
784,-0.000994955,13.7473712861538,
785,-0.00098984,13.9147353023291,
786,-0.000984725,13.7473712861538,
787,-0.00097961,13.9147353023291,
788,-0.000974495,13.9147353023291,
789,-0.00096938,13.9147353023291,
790,-0.000964265,13.9147353023291,
791,-0.00095915,13.9147353023291,
792,-0.000954035,13.7473712861538,
793,-0.00094892,14.0820993185043,
794,-0.000943805,13.7473712861538,
795,-0.00093869,14.0820993185043,
796,-0.000933575,13.9147353023291,
797,-0.00092846,13.9147353023291,
798,-0.000923345,13.9147353023291,
799,-0.00091823,14.0820993185043,
800,-0.000913115,13.5800072699785,
801,-0.000908,14.0820993185043,
802,-0.000902885,13.7473712861538,
803,-0.00089777,-13.7003273665905,
804,-0.000892655,-13.7003273665905,
805,-0.00088754,-13.5329633504152,
806,-0.000882425,-13.7003273665905,
807,-0.00087731,-13.36559933424,
808,-0.000872195,-13.7003273665905,
809,-0.00086708,-13.8676913827658,
810,-0.000861965,-13.5329633504152,
811,-0.00085685,-13.5329633504152,
812,-0.000851735,-13.7003273665905,
813,-0.00084662,-13.5329633504152,
814,-0.000841505,-13.7003273665905,
815,-0.00083639,-13.7003273665905,
816,-0.000831275,-13.7003273665905,
817,-0.00082616,-13.7003273665905,
818,-0.000821045,-13.5329633504152,
819,-0.00081593,-13.7003273665905,
820,-0.000810815,-13.5329633504152,
821,-0.0008057,-13.5329633504152,
822,-0.000800585,-13.5329633504152,
823,-0.00079547,13.9147353023291,
824,-0.000790355,13.7473712861538,
825,-0.00078524,13.9147353023291,
826,-0.000780125,13.7473712861538,
827,-0.00077501,13.9147353023291,
828,-0.000769895,13.9147353023291,
829,-0.00076478,13.9147353023291,
830,-0.000759665,13.9147353023291,
831,-0.00075455,13.9147353023291,
832,-0.000749435,13.5800072699785,
833,-0.00074432,14.0820993185043,
834,-0.000739205,13.7473712861538,
835,-0.00073409,13.9147353023291,
836,-0.000728975,13.7473712861538,
837,-0.00072386,13.9147353023291,
838,-0.000718745,13.9147353023291,
839,-0.00071363,14.0820993185043,
840,-0.000708515,13.9147353023291,
841,-0.0007034,13.7473712861538,
842,-0.000698285,-13.5329633504152,
843,-0.00069317,-13.5329633504152,
844,-0.000688055,-13.7003273665905,
845,-0.00068294,-13.5329633504152,
846,-0.000677825,-13.7003273665905,
847,-0.00067271,-13.5329633504152,
848,-0.000667595,-13.7003273665905,
849,-0.00066248,-13.7003273665905,
850,-0.000657365,-13.5329633504152,
851,-0.00065225,-13.8676913827658,
852,-0.000647135,-13.5329633504152,
853,-0.00064202,-13.5329633504152,
854,-0.000636905,-13.5329633504152,
855,-0.00063179,-13.5329633504152,
856,-0.000626675,-13.7003273665905,
857,-0.00062156,-13.7003273665905,
858,-0.000616445,-13.7003273665905,
859,-0.00061133,-13.5329633504152,
860,-0.000606215,-13.5329633504152,
861,-0.0006011,-13.7003273665905,
862,-0.000595985,-13.5329633504152,
863,-0.00059087,-13.7003273665905,
864,-0.000585755,-13.8676913827658,
865,-0.00058064,-13.5329633504152,
866,-0.000575525,-13.5329633504152,
867,-0.00057041,-13.5329633504152,
868,-0.000565295,-13.5329633504152,
869,-0.00056018,-13.5329633504152,
870,-0.000555065,-13.5329633504152,
871,-0.00054995,-13.5329633504152,
872,-0.000544835,-13.7003273665905,
873,-0.00053972,-13.8676913827658,
874,-0.000534605,-13.5329633504152,
875,-0.00052949,-13.5329633504152,
876,-0.000524375,-13.7003273665905,
877,-0.00051926,-13.5329633504152,
878,-0.000514145,-13.7003273665905,
879,-0.00050903,-13.7003273665905,
880,-0.000503915,-13.7003273665905,
881,-0.0004988,13.9147353023291,
882,-0.000493685,13.7473712861538,
883,-0.00048857,14.0820993185043,
884,-0.000483455,13.7473712861538,
885,-0.00047834,13.9147353023291,
886,-0.000473225,13.9147353023291,
887,-0.00046811,13.9147353023291,
888,-0.000462995,13.7473712861538,
889,-0.00045788,13.7473712861538,
890,-0.000452765,13.7473712861538,
891,-0.00044765,14.0820993185043,
892,-0.000442535,13.7473712861538,
893,-0.00043742,14.0820993185043,
894,-0.000432305,13.9147353023291,
895,-0.00042719,13.9147353023291,
896,-0.000422075,13.7473712861538,
897,-0.00041696,14.0820993185043,
898,-0.000411845,13.7473712861538,
899,-0.00040673,13.9147353023291,
900,-0.000401615,13.7473712861538,
901,-0.0003965,-13.5329633504152,
902,-0.000391385,-13.7003273665905,
903,-0.00038627,-13.5329633504152,
904,-0.000381155,-13.5329633504152,
905,-0.00037604,-13.7003273665905,
906,-0.000370925,-13.7003273665905,
907,-0.00036581,-13.7003273665905,
908,-0.000360695,-13.7003273665905,
909,-0.00035558,-13.5329633504152,
910,-0.000350465,-13.7003273665905,
911,-0.00034535,-13.5329633504152,
912,-0.000340235,-13.7003273665905,
913,-0.00033512,-13.8676913827658,
914,-0.000330005,-13.5329633504152,
915,-0.00032489,-13.5329633504152,
916,-0.000319775,-13.5329633504152,
917,-0.00031466,-13.7003273665905,
918,-0.000309545,-13.5329633504152,
919,-0.00030443,-13.5329633504152,
920,-0.000299315,13.7473712861538,
921,-0.0002942,13.9147353023291,
922,-0.000289085,13.9147353023291,
923,-0.00028397,14.0820993185043,
924,-0.000278855,13.9147353023291,
925,-0.00027374,14.0820993185043,
926,-0.000268625,13.9147353023291,
927,-0.00026351,13.9147353023291,
928,-0.000258395,13.5800072699785,
929,-0.00025328,14.0820993185043,
930,-0.000248165,13.7473712861538,
931,-0.00024305,14.0820993185043,
932,-0.000237935,13.7473712861538,
933,-0.00023282,13.9147353023291,
934,-0.000227705,14.0820993185043,
935,-0.00022259,13.9147353023291,
936,-0.000217475,13.9147353023291,
937,-0.00021236,13.9147353023291,
938,-0.000207245,13.9147353023291,
939,-0.00020213,14.0820993185043,
940,-0.000197015,13.7473712861538,
941,-0.0001919,13.9147353023291,
942,-0.000186785,13.7473712861538,
943,-0.00018167,13.9147353023291,
944,-0.000176555,13.7473712861538,
945,-0.00017144,13.9147353023291,
946,-0.000166325,13.9147353023291,
947,-0.00016121,13.9147353023291,
948,-0.000156095,13.7473712861538,
949,-0.00015098,13.9147353023291,
950,-0.000145865,13.9147353023291,
951,-0.00014075,13.7473712861538,
952,-0.000135635,13.7473712861538,
953,-0.00013052,14.0820993185043,
954,-0.000125405,13.7473712861538,
955,-0.00012029,14.0820993185043,
956,-0.000115175,13.7473712861538,
957,-0.00011006,14.0820993185043,
958,-0.000104945,13.9147353023291,
959,-9.98299999999995E-05,14.0820993185043,
960,-9.47149999999996E-05,-13.7003273665905,
961,-8.95999999999996E-05,-13.7003273665905,
962,-8.44849999999996E-05,-13.7003273665905,
963,-7.93699999999996E-05,-13.7003273665905,
964,-7.42549999999996E-05,-13.8676913827658,
965,-6.91399999999997E-05,-13.5329633504152,
966,-6.40249999999997E-05,-13.7003273665905,
967,-5.89099999999997E-05,-13.7003273665905,
968,-5.37949999999997E-05,-13.5329633504152,
969,-4.86799999999997E-05,-13.7003273665905,
970,-4.35649999999998E-05,-13.5329633504152,
971,-3.84499999999998E-05,-13.5329633504152,
972,-3.33349999999998E-05,-13.5329633504152,
973,-2.82199999999998E-05,-13.5329633504152,
974,-2.31049999999998E-05,-13.7003273665905,
975,-1.79899999999998E-05,-13.7003273665905,
976,-1.28749999999999E-05,-13.7003273665905,
977,-7.75999999999989E-06,-13.8676913827658,
978,-2.6449999999999E-06,-13.5329633504152,
979,2.47000000000008E-06,13.7473712861538,
980,7.58500000000006E-06,13.9147353023291,
981,1.27E-05,13.5800072699785,
982,1.7815E-05,14.0820993185043,
983,2.293E-05,13.9147353023291,
984,2.8045E-05,13.9147353023291,
985,3.316E-05,13.7473712861538,
986,3.82749999999999E-05,13.9147353023291,
987,4.33899999999999E-05,13.7473712861538,
988,4.85049999999999E-05,14.0820993185043,
989,5.36199999999999E-05,13.9147353023291,
990,5.87349999999999E-05,14.0820993185043,
991,6.38499999999998E-05,13.9147353023291,
992,6.89649999999998E-05,13.9147353023291,
993,7.40799999999998E-05,13.5800072699785,
994,7.91949999999998E-05,14.0820993185043,
995,8.43099999999998E-05,13.9147353023291,
996,8.94249999999997E-05,13.9147353023291,
997,9.45399999999997E-05,13.7473712861538,
998,9.96549999999997E-05,14.0820993185043,
999,0.00010477,-13.7003273665905,
1000,0.000109885,-13.7003273665905,
1001,0.000115,-13.5329633504152,
1002,0.000120115,-13.7003273665905,
1003,0.00012523,-13.7003273665905,
1004,0.000130345,-13.5329633504152,
1005,0.00013546,-13.7003273665905,
1006,0.000140575,-13.7003273665905,
1007,0.00014569,-13.7003273665905,
1008,0.000150805,-13.7003273665905,
1009,0.00015592,-13.5329633504152,
1010,0.000161035,-13.7003273665905,
1011,0.00016615,-13.7003273665905,
1012,0.000171265,-13.7003273665905,
1013,0.00017638,-13.5329633504152,
1014,0.000181495,-13.5329633504152,
1015,0.00018661,-13.5329633504152,
1016,0.000191725,-13.5329633504152,
1017,0.00019684,-13.7003273665905,
1018,0.000201955,-13.7003273665905,
1019,0.00020707,-13.8676913827658,
1020,0.000212185,-13.5329633504152,
1021,0.0002173,-13.5329633504152,
1022,0.000222415,-13.7003273665905,
1023,0.00022753,-13.5329633504152,
1024,0.000232645,-13.7003273665905,
1025,0.00023776,-13.7003273665905,
1026,0.000242875,-13.5329633504152,
1027,0.00024799,-13.5329633504152,
1028,0.000253105,-13.5329633504152,
1029,0.00025822,-13.7003273665905,
1030,0.000263335,-13.5329633504152,
1031,0.00026845,-13.7003273665905,
1032,0.000273565,-13.5329633504152,
1033,0.00027868,-13.5329633504152,
1034,0.000283795,-13.5329633504152,
1035,0.00028891,-13.5329633504152,
1036,0.000294025,-13.5329633504152,
1037,0.00029914,-13.7003273665905,
1038,0.000304255,14.0820993185043,
1039,0.00030937,13.7473712861538,
1040,0.000314485,14.0820993185043,
1041,0.0003196,13.7473712861538,
1042,0.000324715,13.9147353023291,
1043,0.00032983,13.7473712861538,
1044,0.000334945,13.9147353023291,
1045,0.00034006,13.7473712861538,
1046,0.000345175,13.9147353023291,
1047,0.00035029,13.7473712861538,
1048,0.000355405,13.9147353023291,
1049,0.00036052,13.5800072699785,
1050,0.000365635,13.9147353023291,
1051,0.00037075,13.9147353023291,
1052,0.000375865,14.0820993185043,
1053,0.00038098,13.9147353023291,
1054,0.000386095,13.9147353023291,
1055,0.00039121,13.7473712861538,
1056,0.000396325,13.7473712861538,
1057,0.00040144,-13.8676913827658,
1058,0.000406555,-13.5329633504152,
1059,0.00041167,-13.5329633504152,
1060,0.000416785,-13.36559933424,
1061,0.0004219,-13.7003273665905,
1062,0.000427015,-13.5329633504152,
1063,0.00043213,-13.7003273665905,
1064,0.000437245,-13.5329633504152,
1065,0.00044236,-13.7003273665905,
1066,0.000447475,-13.7003273665905,
1067,0.00045259,-13.5329633504152,
1068,0.000457705,-13.5329633504152,
1069,0.00046282,-13.7003273665905,
1070,0.000467935,-13.5329633504152,
1071,0.00047305,-13.7003273665905,
1072,0.000478165,-13.5329633504152,
1073,0.00048328,-13.7003273665905,
1074,0.000488395,-13.7003273665905,
1075,0.00049351,-13.5329633504152,
1076,0.000498625,-13.7003273665905,
1077,0.00050374,13.7473712861538,
1078,0.000508855,13.9147353023291,
1079,0.00051397,13.9147353023291,
1080,0.000519085,13.9147353023291,
1081,0.0005242,13.9147353023291,
1082,0.000529315,14.0820993185043,
1083,0.00053443,13.9147353023291,
1084,0.000539545,14.0820993185043,
1085,0.00054466,13.7473712861538,
1086,0.000549775,14.0820993185043,
1087,0.00055489,13.9147353023291,
1088,0.000560005,13.9147353023291,
1089,0.00056512,13.5800072699785,
1090,0.000570235,13.9147353023291,
1091,0.00057535,13.9147353023291,
1092,0.000580465,13.9147353023291,
1093,0.00058558,13.7473712861538,
1094,0.000590695,14.0820993185043,
1095,0.00059581,13.9147353023291,
1096,0.000600925,13.9147353023291,
1097,0.00060604,13.9147353023291,
1098,0.000611155,13.9147353023291,
1099,0.00061627,13.7473712861538,
1100,0.000621385,14.0820993185043,
1101,0.0006265,13.9147353023291,
1102,0.000631615,13.9147353023291,
1103,0.00063673,13.7473712861538,
1104,0.000641845,13.7473712861538,
1105,0.00064696,13.7473712861538,
1106,0.000652075,13.9147353023291,
1107,0.00065719,13.7473712861538,
1108,0.000662305,13.9147353023291,
1109,0.00066742,13.9147353023291,
1110,0.000672535,13.9147353023291,
1111,0.00067765,13.9147353023291,
1112,0.000682765,13.9147353023291,
1113,0.00068788,13.7473712861538,
1114,0.000692995,14.0820993185043,
1115,0.00069811,13.7473712861538,
1116,0.000703225,-13.5329633504152,
1117,0.00070834,-13.7003273665905,
1118,0.000713455,-13.7003273665905,
1119,0.00071857,-13.7003273665905,
1120,0.000723685,-13.7003273665905,
1121,0.0007288,-13.7003273665905,
1122,0.000733915,-13.5329633504152,
1123,0.00073903,-13.7003273665905,
1124,0.000744145,-13.5329633504152,
1125,0.00074926,-13.7003273665905,
1126,0.000754375,-13.7003273665905,
1127,0.00075949,-13.7003273665905,
1128,0.000764605,-13.36559933424,
1129,0.00076972,-13.5329633504152,
1130,0.000774835,-13.7003273665905,
1131,0.00077995,-13.7003273665905,
1132,0.000785065,-13.5329633504152,
1133,0.00079018,-13.7003273665905,
1134,0.000795295,-13.5329633504152,
1135,0.00080041,12.0737311244011,
1136,0.000805525,14.0820993185043,
1137,0.00081064,13.9147353023291,
1138,0.000815755,13.7473712861538,
1139,0.00082087,13.7473712861538,
1140,0.000825985,13.9147353023291,
1141,0.0008311,13.7473712861538,
1142,0.000836215,13.9147353023291,
1143,0.00084133,14.0820993185043,
1144,0.000846445,13.9147353023291,
1145,0.00085156,13.9147353023291,
1146,0.000856675,13.9147353023291,
1147,0.00086179,13.7473712861538,
1148,0.000866905,14.0820993185043,
1149,0.00087202,13.9147353023291,
1150,0.000877135,14.0820993185043,
1151,0.00088225,13.9147353023291,
1152,0.000887365,13.9147353023291,
1153,0.00089248,13.7473712861538,
1154,0.000897595,13.9147353023291,
1155,0.00090271,-13.7003273665905,
1156,0.000907825,-13.5329633504152,
1157,0.00091294,-13.7003273665905,
1158,0.000918055,-13.5329633504152,
1159,0.00092317,-13.7003273665905,
1160,0.000928285,-13.8676913827658,
1161,0.0009334,-13.5329633504152,
1162,0.000938515,-13.7003273665905,
1163,0.00094363,-13.5329633504152,
1164,0.000948745,-13.5329633504152,
1165,0.00095386,-13.7003273665905,
1166,0.000958975,-13.5329633504152,
1167,0.00096409,-13.7003273665905,
1168,0.000969205,-13.5329633504152,
1169,0.00097432,-13.7003273665905,
1170,0.000979435,-13.7003273665905,
1171,0.00098455,-13.5329633504152,
1172,0.000989665,-13.7003273665905,
1173,0.00099478,-13.5329633504152,
1174,0.000999895,-13.5329633504152,
1175,0.00100501,-13.5329633504152,
1176,0.001010125,-13.5329633504152,
1177,0.00101524,-13.7003273665905,
1178,0.001020355,-13.7003273665905,
1179,0.00102547,-13.5329633504152,
1180,0.001030585,-13.5329633504152,
1181,0.0010357,-13.7003273665905,
1182,0.001040815,-13.7003273665905,
1183,0.00104593,-13.5329633504152,
1184,0.001051045,-13.5329633504152,
1185,0.00105616,-13.7003273665905,
1186,0.001061275,-13.7003273665905,
1187,0.00106639,-13.7003273665905,
1188,0.001071505,-13.36559933424,
1189,0.00107662,-13.5329633504152,
1190,0.001081735,-13.5329633504152,
1191,0.00108685,-13.7003273665905,
1192,0.001091965,-13.5329633504152,
1193,0.00109708,-13.7003273665905,
1194,0.001102195,13.9147353023291,
1195,0.00110731,13.7473712861538,
1196,0.001112425,14.2494633346796,
1197,0.00111754,13.9147353023291,
1198,0.001122655,13.9147353023291,
1199,0.00112777,13.7473712861538,
1200,0.001132885,13.9147353023291,
1201,0.001138,13.7473712861538,
1202,0.001143115,13.9147353023291,
1203,0.00114823,13.9147353023291,
1204,0.001153345,13.9147353023291,
1205,0.00115846,13.7473712861538,
1206,0.001163575,14.0820993185043,
1207,0.00116869,13.9147353023291,
1208,0.001173805,13.7473712861538,
1209,0.00117892,13.7473712861538,
1210,0.001184035,14.0820993185043,
1211,0.00118915,13.7473712861538,
1212,0.001194265,13.9147353023291,
1213,0.00119938,13.7473712861538,
1214,0.001204495,-13.5329633504152,
1215,0.00120961,-13.7003273665905,
1216,0.001214725,-13.7003273665905,
1217,0.00121984,-13.7003273665905,
1218,0.001224955,-13.7003273665905,
1219,0.00123007,-13.7003273665905,
1220,0.001235185,-13.5329633504152,
1221,0.0012403,-13.5329633504152,
1222,0.001245415,-13.5329633504152,
1223,0.00125053,-13.5329633504152,
1224,0.001255645,-13.5329633504152,
1225,0.00126076,-13.7003273665905,
1226,0.001265875,-13.7003273665905,
1227,0.00127099,-13.7003273665905,
1228,0.001276105,-13.5329633504152,
1229,0.00128122,-13.7003273665905,
1230,0.001286335,-13.5329633504152,
1231,0.00129145,-13.7003273665905,
1232,0.001296565,-13.5329633504152,
1233,0.00130168,13.7473712861538,
1234,0.001306795,13.9147353023291,
1235,0.00131191,13.7473712861538,
1236,0.001317025,14.0820993185043,
1237,0.00132214,13.9147353023291,
1238,0.001327255,13.9147353023291,
1239,0.00133237,13.9147353023291,
1240,0.001337485,13.9147353023291,
1241,0.0013426,13.7473712861538,
1242,0.001347715,13.9147353023291,
1243,0.00135283,13.7473712861538,
1244,0.001357945,14.0820993185043,
1245,0.00136306,13.7473712861538,
1246,0.001368175,13.9147353023291,
1247,0.00137329,13.9147353023291,
1248,0.001378405,13.9147353023291,
1249,0.00138352,13.7473712861538,
1250,0.001388635,14.0820993185043,
1251,0.00139375,13.5800072699785,
1252,0.001398865,13.9147353023291,
1253,0.00140398,13.7473712861538,
1254,0.001409095,13.9147353023291,
1255,0.00141421,13.9147353023291,
1256,0.001419325,13.9147353023291,
1257,0.00142444,13.7473712861538,
1258,0.001429555,13.9147353023291,
1259,0.00143467,13.7473712861538,
1260,0.001439785,13.9147353023291,
1261,0.0014449,13.7473712861538,
1262,0.001450015,13.9147353023291,
1263,0.00145513,13.7473712861538,
1264,0.001460245,13.7473712861538,
1265,0.00146536,13.9147353023291,
1266,0.001470475,13.9147353023291,
1267,0.00147559,13.9147353023291,
1268,0.001480705,13.9147353023291,
1269,0.00148582,13.7473712861538,
1270,0.001490935,14.0820993185043,
1271,0.00149605,13.9147353023291,
1272,0.001501165,-10.0183190107346,
1273,0.00150628,-13.7003273665905,
1274,0.001511395,-13.7003273665905,
1275,0.00151651,-13.7003273665905,
1276,0.001521625,-13.36559933424,
1277,0.00152674,-13.7003273665905,
1278,0.001531855,-13.7003273665905,
1279,0.00153697,-13.5329633504152,
1280,0.001542085,-13.7003273665905,
1281,0.0015472,-13.7003273665905,
1282,0.001552315,-13.5329633504152,
1283,0.00155743,-13.5329633504152,
1284,0.001562545,-13.7003273665905,
1285,0.00156766,-13.5329633504152,
1286,0.001572775,-13.7003273665905,
1287,0.00157789,-13.7003273665905,
1288,0.001583005,-13.5329633504152,
1289,0.00158812,-13.5329633504152,
1290,0.001593235,-13.7003273665905,
1291,0.00159835,-13.5329633504152,
1292,0.001603465,14.0820993185043,
1293,0.00160858,13.9147353023291,
1294,0.001613695,13.9147353023291,
1295,0.00161881,13.9147353023291,
1296,0.001623925,13.9147353023291,
1297,0.00162904,13.9147353023291,
1298,0.001634155,13.9147353023291,
1299,0.00163927,13.7473712861538,
1300,0.001644385,13.9147353023291,
1301,0.0016495,13.9147353023291,
1302,0.001654615,13.9147353023291,
1303,0.00165973,13.7473712861538,
1304,0.001664845,13.9147353023291,
1305,0.00166996,13.7473712861538,
1306,0.001675075,13.7473712861538,
1307,0.00168019,13.7473712861538,
1308,0.001685305,14.0820993185043,
1309,0.00169042,13.7473712861538,
1310,0.001695535,13.9147353023291,
1311,0.00170065,2.36661818623543,
1312,0.001705765,-13.5329633504152,
1313,0.00171088,-13.7003273665905,
1314,0.001715995,-13.5329633504152,
1315,0.00172111,-13.5329633504152,
1316,0.001726225,-13.5329633504152,
1317,0.00173134,-13.5329633504152,
1318,0.001736455,-13.5329633504152,
1319,0.00174157,-13.7003273665905,
1320,0.001746685,-13.5329633504152,
1321,0.0017518,-13.5329633504152,
1322,0.001756915,-13.7003273665905,
1323,0.00176203,-13.5329633504152,
1324,0.001767145,-13.5329633504152,
1325,0.00177226,-13.7003273665905,
1326,0.001777375,-13.5329633504152,
1327,0.00178249,-13.7003273665905,
1328,0.001787605,-13.7003273665905,
1329,0.00179272,-13.7003273665905,
1330,0.001797835,-13.8676913827658,
1331,0.00180295,-13.5329633504152,
1332,0.001808065,-13.5329633504152,
1333,0.00181318,-13.7003273665905,
1334,0.001818295,-13.7003273665905,
1335,0.00182341,-13.5329633504152,
1336,0.001828525,-13.5329633504152,
1337,0.00183364,-13.7003273665905,
1338,0.001838755,-13.7003273665905,
1339,0.00184387,-13.7003273665905,
1340,0.001848985,-13.5329633504152,
1341,0.0018541,-13.7003273665905,
1342,0.001859215,-13.7003273665905,
1343,0.00186433,-13.7003273665905,
1344,0.001869445,-13.5329633504152,
1345,0.00187456,-13.8676913827658,
1346,0.001879675,-13.5329633504152,
1347,0.00188479,-13.5329633504152,
1348,0.001889905,-13.36559933424,
1349,0.00189502,-13.5329633504152,
1350,0.001900135,6.04862654209137,
1351,0.00190525,13.7473712861538,
1352,0.001910365,13.9147353023291,
1353,0.00191548,13.7473712861538,
1354,0.001920595,13.9147353023291,
1355,0.00192571,13.9147353023291,
1356,0.001930825,13.9147353023291,
1357,0.00193594,13.7473712861538,
1358,0.001941055,14.0820993185043,
1359,0.00194617,13.7473712861538,
1360,0.001951285,13.7473712861538,
1361,0.0019564,13.7473712861538,
1362,0.001961515,13.9147353023291,
1363,0.00196663,13.7473712861538,
1364,0.001971745,13.9147353023291,
1365,0.00197686,13.9147353023291,
1366,0.001981975,13.9147353023291,
1367,0.00198709,13.9147353023291,
1368,0.001992205,13.9147353023291,
1369,0.00199732,13.7473712861538,
1370,0.002002435,-13.5329633504152,
1371,0.00200755,-13.7003273665905,
1372,0.002012665,-13.5329633504152,
1373,0.00201778,-13.7003273665905,
1374,0.002022895,-13.7003273665905,
1375,0.00202801,-13.7003273665905,
1376,0.002033125,-13.7003273665905,
1377,0.00203824,-13.7003273665905,
1378,0.002043355,-13.7003273665905,
1379,0.00204847,-13.5329633504152,
1380,0.002053585,-13.5329633504152,
1381,0.0020587,-13.7003273665905,
1382,0.002063815,-13.5329633504152,
1383,0.00206893,-13.7003273665905,
1384,0.002074045,-13.5329633504152,
1385,0.00207916,-13.5329633504152,
1386,0.002084275,-13.7003273665905,
1387,0.00208939,-13.7003273665905,
1388,0.002094505,-13.5329633504152,
1389,0.00209962,-10.8551390916109,
1390,0.002104735,14.0820993185043,
1391,0.00210985,13.7473712861538,
1392,0.002114965,13.9147353023291,
1393,0.00212008,13.9147353023291,
1394,0.002125195,13.9147353023291,
1395,0.00213031,13.9147353023291,
1396,0.002135425,13.9147353023291,
1397,0.00214054,13.9147353023291,
1398,0.002145655,13.9147353023291,
1399,0.00215077,13.9147353023291,
1400,0.002155885,13.9147353023291,
1401,0.002161,13.7473712861538,
1402,0.002166115,13.9147353023291,
1403,0.00217123,13.7473712861538,
1404,0.002176345,14.0820993185043,
1405,0.00218146,13.7473712861538,
1406,0.002186575,13.9147353023291,
1407,0.00219169,13.7473712861538,
1408,0.002196805,13.7473712861538,
1409,0.00220192,13.5800072699785,
1410,0.002207035,13.9147353023291,
1411,0.00221215,13.7473712861538,
1412,0.002217265,13.9147353023291,
1413,0.00222238,13.9147353023291,
1414,0.002227495,13.9147353023291,
1415,0.00223261,13.7473712861538,
1416,0.002237725,13.7473712861538,
1417,0.00224284,13.7473712861538,
1418,0.002247955,13.9147353023291,
1419,0.00225307,13.9147353023291,
1420,0.002258185,14.0820993185043,
1421,0.0022633,13.7473712861538,
1422,0.002268415,14.0820993185043,
1423,0.00227353,13.7473712861538,
1424,0.002278645,13.7473712861538,
1425,0.00228376,13.5800072699785,
1426,0.002288875,14.0820993185043,
1427,0.00229399,13.7473712861538,
1428,0.002299105,13.9147353023291,
1429,0.00230422,-13.5329633504152,
1430,0.002309335,-13.5329633504152,
1431,0.00231445,-13.7003273665905,
1432,0.002319565,-13.5329633504152,
1433,0.00232468,-13.7003273665905,
1434,0.002329795,-13.7003273665905,
1435,0.00233491,-13.7003273665905,
1436,0.002340025,-13.5329633504152,
1437,0.00234514,-13.5329633504152,
1438,0.002350255,-13.7003273665905,
1439,0.00235537,-13.5329633504152,
1440,0.002360485,-13.5329633504152,
1441,0.0023656,-13.7003273665905,
1442,0.002370715,-13.7003273665905,
1443,0.00237583,-13.7003273665905,
1444,0.002380945,-13.5329633504152,
1445,0.00238606,-13.7003273665905,
1446,0.002391175,-13.5329633504152,
1447,0.00239629,-13.7003273665905,
1448,0.002401405,13.9147353023291,
1449,0.00240652,13.9147353023291,
1450,0.002411635,13.9147353023291,
1451,0.00241675,13.7473712861538,
1452,0.002421865,13.9147353023291,
1453,0.00242698,13.9147353023291,
1454,0.002432095,14.0820993185043,
1455,0.00243721,13.9147353023291,
1456,0.002442325,13.7473712861538,
1457,0.00244744,13.9147353023291,
1458,0.002452555,13.9147353023291,
1459,0.00245767,13.7473712861538,
1460,0.002462785,13.7473712861538,
1461,0.0024679,13.7473712861538,
1462,0.002473015,14.0820993185043,
1463,0.00247813,13.9147353023291,
1464,0.002483245,13.9147353023291,
1465,0.00248836,13.7473712861538,
1466,0.002493475,13.9147353023291,
1467,0.00249859,13.5800072699785,
1468,0.002503705,-13.7003273665905,
1469,0.00250882,-13.5329633504152,
1470,0.002513935,-13.5329633504152,
1471,0.00251905,-13.5329633504152,
1472,0.002524165,-13.5329633504152,
1473,0.00252928,-13.5329633504152,
1474,0.002534395,-13.8676913827658,
1475,0.00253951,-13.5329633504152,
1476,0.002544625,-13.7003273665905,
1477,0.00254974,-13.5329633504152,
1478,0.002554855,-13.7003273665905,
