Model: ,Oscilloscope DSO-X 4022A
Serial Number:,MY57310245
Address: ,USBInstrument1
Date: ,2026-07-10 19:09:41

Sample Number,Time (s),1 (VOLT),2 (VOLT),
317,-0.000169104,-0.0260666608810425,3.28280378878117,
318,-0.000168848,-0.0260666608810425,3.45016780495644,
319,-0.000168592,-0.0260666608810425,3.28280378878117,
320,-0.000168336,-0.093012273311615,3.45016780495644,
321,-0.00016808,0.04087895154953,3.45016780495644,
322,-0.000167824,-0.0260666608810425,3.45016780495644,
323,-0.000167568,-0.0260666608810425,3.28280378878117,
324,-0.000167312,-0.0260666608810425,3.28280378878117,
325,-0.000167056,-0.093012273311615,3.28280378878117,
326,-0.0001668,-0.093012273311615,3.45016780495644,
327,-0.000166544,-0.0260666608810425,3.45016780495644,
328,-0.000166288,-0.0260666608810425,3.45016780495644,
329,-0.000166032,-0.093012273311615,3.28280378878117,
330,-0.000165776,-0.0260666608810425,3.45016780495644,
331,-0.00016552,-0.0260666608810425,3.45016780495644,
332,-0.000165264,-0.093012273311615,3.45016780495644,
333,-0.000165008,-0.0260666608810425,3.78489583730698,
334,-0.000164752,-0.0260666608810425,2.78071174025536,
335,-0.000164496,-0.0260666608810425,3.45016780495644,
336,-0.00016424,-0.0260666608810425,3.45016780495644,
337,-0.000163984,-0.0260666608810425,3.28280378878117,
338,-0.000163728,-0.0260666608810425,3.61753182113171,
339,-0.000163472,-0.0260666608810425,3.45016780495644,
340,-0.000163216,-0.0260666608810425,3.45016780495644,
341,-0.00016296,-0.0260666608810425,3.45016780495644,
342,-0.000162704,-0.0260666608810425,2.61334772408009,
343,-0.000162448,-0.0260666608810425,3.45016780495644,
344,-0.000162192,-0.093012273311615,3.45016780495644,
345,-0.000161936,-0.0260666608810425,3.28280378878117,
346,-0.00016168,-0.0260666608810425,3.45016780495644,
347,-0.000161424,-0.093012273311615,3.45016780495644,
348,-0.000161168,-0.0260666608810425,3.45016780495644,
349,-0.000160912,-0.0260666608810425,3.45016780495644,
350,-0.000160656,-0.0260666608810425,3.45016780495644,
351,-0.0001604,-0.093012273311615,3.28280378878117,
352,-0.000160144,-0.0260666608810425,3.28280378878117,
353,-0.000159888,-0.0260666608810425,3.45016780495644,
354,-0.000159632,-0.0260666608810425,3.28280378878117,
355,-0.000159376,-0.093012273311615,3.45016780495644,
356,-0.00015912,-0.093012273311615,3.45016780495644,
357,-0.000158864,-0.093012273311615,3.28280378878117,
358,-0.000158608,-0.0260666608810425,3.28280378878117,
359,-0.000158352,-0.0260666608810425,3.1154397726059,
360,-0.000158096,-0.0260666608810425,3.1154397726059,
361,-0.00015784,-0.0260666608810425,3.1154397726059,
362,-0.000157584,-0.093012273311615,3.1154397726059,
363,-0.000157328,-0.0260666608810425,3.45016780495644,
364,-0.000157072,-0.0260666608810425,3.1154397726059,
365,-0.000156816,-0.093012273311615,3.28280378878117,
366,-0.00015656,-0.0260666608810425,3.28280378878117,
367,-0.000156304,-0.0260666608810425,3.28280378878117,
368,-0.000156048,-0.093012273311615,3.45016780495644,
369,-0.000155792,-0.0260666608810425,3.28280378878117,
370,-0.000155536,-0.0260666608810425,3.45016780495644,
371,-0.00015528,-0.0260666608810425,3.28280378878117,
372,-0.000155024,-0.0260666608810425,3.1154397726059,
373,-0.000154768,-0.0260666608810425,3.45016780495644,
374,-0.000154512,-0.0260666608810425,3.28280378878117,
375,-0.000154256,-0.0260666608810425,3.28280378878117,
376,-0.000154,-0.093012273311615,3.78489583730698,
377,-0.000153744,-0.0260666608810425,2.94807575643063,
378,-0.000153488,-0.093012273311615,3.28280378878117,
379,-0.000153232,-0.093012273311615,3.45016780495644,
380,-0.000152976,-0.0260666608810425,3.45016780495644,
381,-0.00015272,-0.093012273311615,3.45016780495644,
382,-0.000152464,-0.0260666608810425,3.28280378878117,
383,-0.000152208,-0.0260666608810425,3.45016780495644,
384,-0.000151952,-0.0260666608810425,3.45016780495644,
385,-0.000151696,-0.093012273311615,2.94807575643063,
386,-0.00015144,-0.0260666608810425,3.1154397726059,
387,-0.000151184,-0.0260666608810425,3.45016780495644,
388,-0.000150928,-0.0260666608810425,3.61753182113171,
389,-0.000150672,-0.0260666608810425,3.45016780495644,
390,-0.000150416,-0.0260666608810425,3.45016780495644,
391,-0.00015016,-0.0260666608810425,3.61753182113171,
392,-0.000149904,-0.0260666608810425,3.45016780495644,
393,-0.000149648,-0.0260666608810425,3.28280378878117,
394,-0.000149392,-0.0260666608810425,3.28280378878117,
395,-0.000149136,-0.093012273311615,3.45016780495644,
396,-0.00014888,-0.093012273311615,3.45016780495644,
397,-0.000148624,-0.093012273311615,3.28280378878117,
398,-0.000148368,-0.0260666608810425,3.61753182113171,
399,-0.000148112,-0.093012273311615,3.28280378878117,
400,-0.000147856,-0.0260666608810425,3.45016780495644,
401,-0.0001476,-0.0260666608810425,3.45016780495644,
402,-0.000147344,-0.0260666608810425,2.94807575643063,
403,-0.000147088,-0.0260666608810425,3.45016780495644,
404,-0.000146832,-0.0260666608810425,3.45016780495644,
405,-0.000146576,-0.0260666608810425,3.45016780495644,
406,-0.00014632,-0.0260666608810425,3.61753182113171,
407,-0.000146064,-0.0260666608810425,3.28280378878117,
408,-0.000145808,-0.093012273311615,3.28280378878117,
409,-0.000145552,-0.0260666608810425,3.28280378878117,
410,-0.000145296,-0.0260666608810425,3.45016780495644,
411,-0.00014504,-0.093012273311615,3.45016780495644,
412,-0.000144784,-0.0260666608810425,3.45016780495644,
413,-0.000144528,-0.0260666608810425,3.28280378878117,
414,-0.000144272,-0.0260666608810425,3.28280378878117,
415,-0.000144016,-0.0260666608810425,3.1154397726059,
416,-0.00014376,-0.0260666608810425,3.28280378878117,
417,-0.000143504,-0.0260666608810425,3.45016780495644,
418,-0.000143248,-0.0260666608810425,3.45016780495644,
419,-0.000142992,-0.0260666608810425,3.45016780495644,
420,-0.000142736,-0.0260666608810425,3.1154397726059,
421,-0.00014248,-0.0260666608810425,3.45016780495644,
422,-0.000142224,-0.0260666608810425,3.45016780495644,
423,-0.000141968,-0.0260666608810425,3.45016780495644,
424,-0.000141712,-0.0260666608810425,3.28280378878117,
425,-0.000141456,-0.0260666608810425,3.28280378878117,
426,-0.0001412,-0.093012273311615,3.1154397726059,
427,-0.000140944,-0.0260666608810425,3.28280378878117,
428,-0.000140688,-0.0260666608810425,3.1154397726059,
429,-0.000140432,-0.0260666608810425,3.28280378878117,
430,-0.000140176,-0.0260666608810425,3.28280378878117,
431,-0.00013992,-0.0260666608810425,3.28280378878117,
432,-0.000139664,-0.0260666608810425,3.1154397726059,
433,-0.000139408,-0.0260666608810425,3.28280378878117,
434,-0.000139152,-0.0260666608810425,3.45016780495644,
435,-0.000138896,-0.0260666608810425,3.28280378878117,
436,-0.00013864,-0.093012273311615,3.78489583730698,
437,-0.000138384,-0.0260666608810425,2.94807575643063,
438,-0.000138128,-0.0260666608810425,3.45016780495644,
439,-0.000137872,-0.0260666608810425,3.45016780495644,
440,-0.000137616,-0.093012273311615,3.28280378878117,
441,-0.00013736,-0.0260666608810425,3.45016780495644,
442,-0.000137104,-0.0260666608810425,3.28280378878117,
443,-0.000136848,-0.0260666608810425,3.45016780495644,
444,-0.000136592,-0.0260666608810425,3.45016780495644,
445,-0.000136336,-0.0260666608810425,2.94807575643063,
446,-0.00013608,-0.0260666608810425,3.45016780495644,
447,-0.000135824,-0.093012273311615,3.45016780495644,
448,-0.000135568,-0.0260666608810425,3.28280378878117,
449,-0.000135312,-0.0260666608810425,3.45016780495644,
450,-0.000135056,-0.093012273311615,3.28280378878117,
451,-0.0001348,-0.0260666608810425,3.45016780495644,
452,-0.000134544,-0.0260666608810425,3.28280378878117,
453,-0.000134288,-0.093012273311615,3.45016780495644,
454,-0.000134032,-0.0260666608810425,3.45016780495644,
455,-0.000133776,-0.0260666608810425,3.45016780495644,
456,-0.00013352,-0.0260666608810425,3.45016780495644,
457,-0.000133264,-0.0260666608810425,3.28280378878117,
458,-0.000133008,-0.0260666608810425,3.45016780495644,
459,-0.000132752,-0.0260666608810425,3.61753182113171,
460,-0.000132496,-0.0260666608810425,3.61753182113171,
461,-0.00013224,-0.0260666608810425,3.45016780495644,
462,-0.000131984,-0.0260666608810425,3.1154397726059,
463,-0.000131728,-0.093012273311615,3.45016780495644,
464,-0.000131472,-0.0260666608810425,3.45016780495644,
465,-0.000131216,-0.093012273311615,3.45016780495644,
466,-0.00013096,-0.0260666608810425,3.78489583730698,
467,-0.000130704,-0.0260666608810425,3.45016780495644,
468,-0.000130448,-0.093012273311615,3.61753182113171,
469,-0.000130192,-0.093012273311615,3.45016780495644,
470,-0.000129936,-0.0260666608810425,3.45016780495644,
471,-0.00012968,-0.0260666608810425,3.45016780495644,
472,-0.000129424,-0.0260666608810425,3.28280378878117,
473,-0.000129168,-0.0260666608810425,3.45016780495644,
474,-0.000128912,-0.093012273311615,3.28280378878117,
475,-0.000128656,-0.0260666608810425,3.1154397726059,
476,-0.0001284,-0.0260666608810425,3.45016780495644,
477,-0.000128144,-0.0260666608810425,3.45016780495644,
478,-0.000127888,-0.0260666608810425,3.45016780495644,
479,-0.000127632,-0.0260666608810425,3.78489583730698,
480,-0.000127376,-0.0260666608810425,2.94807575643063,
481,-0.00012712,-0.093012273311615,3.45016780495644,
482,-0.000126864,-0.093012273311615,3.45016780495644,
483,-0.000126608,-0.093012273311615,3.28280378878117,
484,-0.000126352,-0.0260666608810425,3.45016780495644,
485,-0.000126096,-0.0260666608810425,3.28280378878117,
486,-0.00012584,-0.0260666608810425,3.28280378878117,
