time [s] 	 density [10^18/m^-3]
0.79657 0.00031
0.79657 -0.06390
0.79658 0.02691
0.79658 0.02501
0.79659 0.01750
0.79659 0.01104
0.79660 -0.04440
0.79660 0.05814
0.79661 0.01304
0.79661 -0.03379
0.79662 -0.00275
0.79662 -0.00526
0.79663 -0.06939
0.79663 -0.02128
0.79664 -0.05250
0.79664 -0.04500
0.79665 0.01972
0.79665 0.01642
0.79666 0.02880
0.79666 0.01356
0.79667 -0.04752
0.79667 -0.02236
0.79668 0.03352
0.79668 -0.02906
0.79669 0.02673
0.79669 0.03664
0.79670 -0.00757
0.79670 0.01392
0.79671 -0.01670
0.79671 -0.07472
0.79672 -0.00517
0.79672 -0.04321
0.79673 -0.03860
0.79673 0.02497
0.79674 0.01977
0.79674 0.03327
0.79675 -0.00674
0.79675 0.01314
0.79676 0.03057
0.79676 0.06708
0.79677 0.05858
0.79677 0.05357
0.79678 0.07414
0.79678 0.05449
0.79679 0.01218
0.79679 -0.01668
0.79680 -0.01429
0.79680 0.03491
0.79681 0.08444
0.79681 0.02435
0.79682 0.00075
0.79682 0.00410
0.79683 -0.04508
0.79683 0.05347
0.79684 0.06790
0.79684 -0.05132
0.79685 -0.06972
0.79685 -0.01644
0.79686 -0.01779
0.79686 -0.01449
0.79687 0.04013
0.79687 0.01612
0.79688 0.06460
0.79688 0.04105
0.79689 -0.01251
0.79689 0.02804
0.79690 -0.02130
0.79690 -0.03072
0.79691 0.01793
0.79691 0.02569
0.79692 0.04456
0.79692 0.02190
0.79693 -0.00023
0.79693 0.04806
0.79694 0.04353
0.79694 -0.06333
0.79695 -0.03923
0.79695 0.05486
0.79696 -0.00587
0.79696 -0.03624
0.79697 0.00462
0.79697 0.02266
0.79698 -0.00255
0.79698 -0.05352
0.79699 -0.04250
0.79699 0.01857
0.79700 0.00998
0.79700 -0.04908
0.79701 -0.03232
0.79701 0.00312
0.79702 0.04183
0.79702 0.00268
0.79703 0.01887
0.79703 0.01357
0.79704 -0.00348
0.79704 0.00971
0.79705 -0.01700
0.79705 -0.00216
0.79706 -0.04607
0.79706 -0.02170
0.79707 0.02444
0.79707 -0.00397
0.79708 -0.03538
0.79708 0.02706
0.79709 -0.02842
0.79709 -0.06512
0.79710 0.03295
0.79710 -0.03649
0.79711 0.01938
0.79711 0.07490
0.79712 0.00372
0.79712 0.08092
0.79713 0.03035
0.79713 -0.02362
0.79714 0.04902
0.79714 0.02210
0.79715 -0.00867
0.79715 -0.03256
0.79716 -0.00499
0.79716 0.05496
0.79717 0.01382
0.79717 0.04370
0.79718 0.03624
0.79718 -0.04465
0.79719 0.00291
0.79719 0.01151
0.79720 -0.00038
0.79720 0.03869
0.79721 0.01821
0.79721 -0.03077
0.79722 -0.00092
0.79722 -0.03170
0.79723 -0.08149
0.79723 0.00774
0.79724 -0.00624
0.79724 0.01074
0.79725 0.03385
0.79725 -0.04160
0.79726 0.01235
0.79726 -0.01014
0.79727 -0.01019
0.79727 0.02107
0.79728 0.01261
0.79728 0.09109
0.79729 0.03821
0.79729 0.04152
0.79730 0.05635
0.79730 0.05014
0.79731 0.01306
0.79731 -0.07803
0.79732 0.07230
0.79732 0.04729
0.79733 -0.01234
0.79733 0.01944
0.79734 -0.02747
0.79734 -0.02514
0.79735 -0.08013
0.79735 -0.04765
0.79736 -0.01119
0.79736 0.01753
0.79737 0.03964
0.79737 0.04079
0.79738 0.01664
0.79738 -0.09584
0.79739 -0.06960
0.79739 -0.05673
0.79740 -0.06030
0.79740 0.02035
0.79741 -0.00491
0.79741 -0.02013
0.79742 0.00646
0.79742 -0.06220
0.79743 -0.04511
0.79743 -0.06589
0.79744 -0.06981
0.79744 0.02546
0.79745 -0.02518
0.79745 -0.02295
0.79746 0.00928
0.79746 0.03708
0.79747 0.05173
0.79747 -0.01403
0.79748 -0.00879
0.79748 -0.03530
0.79749 -0.06734
0.79749 -0.03458
0.79750 0.01641
0.79750 -0.00283
0.79751 0.05018
0.79751 0.07463
0.79752 -0.05790
0.79752 -0.03282
0.79753 -0.00906
0.79753 0.04445
0.79754 0.04200
0.79754 0.05457
0.79755 0.10033
0.79755 -0.00132
0.79756 -0.02481
0.79756 0.01091
0.79757 0.02239
0.79757 0.04181
0.79758 -0.02375
0.79758 -0.07676
0.79759 0.03235
0.79759 0.07576
0.79760 0.03976
0.79760 0.05375
0.79761 -0.06470
0.79761 -0.10377
0.79762 -0.01192
0.79762 -0.00055
0.79763 0.07381
0.79763 0.07420
0.79764 0.01739
0.79764 0.00030
0.79765 -0.06266
0.79765 -0.04289
0.79766 0.05832
0.79766 -0.00607
0.79767 0.00050
0.79767 0.08247
0.79768 -0.03177
0.79768 -0.03814
0.79769 0.04656
0.79769 0.06279
0.79770 0.03213
0.79770 0.00932
0.79771 0.02412
0.79771 -0.02599
0.79772 0.00506
0.79772 0.01438
0.79773 0.01485
0.79773 0.06906
0.79774 0.05053
0.79774 -0.01189
0.79775 -0.03498
0.79775 0.03908
0.79776 -0.02864
0.79776 -0.12885
0.79777 -0.01040
0.79777 0.01844
0.79778 -0.00646
0.79778 0.01281
0.79779 0.02906
0.79779 0.05556
0.79780 -0.01633
0.79780 -0.02953
0.79781 -0.01190
0.79781 -0.02679
0.79782 0.00616
0.79782 0.02375
0.79783 0.01090
0.79783 0.02611
0.79784 -0.02394
0.79784 -0.01749
0.79785 0.01693
0.79785 -0.02774
0.79786 0.00076
0.79786 -0.00974
0.79787 0.00458
0.79787 0.03089
0.79788 0.01678
0.79788 0.06841
0.79789 -0.03254
0.79789 -0.03383
0.79790 -0.01522
0.79790 -0.03419
0.79791 -0.02397
0.79791 -0.07649
0.79792 -0.00339
0.79792 0.01425
0.79793 -0.00618
0.79793 0.01599
0.79794 0.04170
0.79794 -0.02156
0.79795 0.02424
0.79795 0.04180
0.79796 -0.03121
0.79796 -0.02429
0.79797 -0.07148
0.79797 -0.01412
0.79798 -0.02485
0.79798 -0.00827
0.79799 0.02801
0.79799 -0.10827
0.79800 -0.04598
0.79800 0.02886
0.79801 -0.01442
0.79801 -0.05009
0.79802 0.01066
0.79802 0.05058
0.79803 -0.01325
0.79803 0.03294
0.79804 0.03827
0.79804 -0.05629
0.79805 -0.00361
0.79805 0.03536
0.79806 0.02808
0.79806 -0.00297
0.79807 -0.07893
0.79807 -0.00439
0.79808 0.02228
0.79808 -0.00344
0.79809 -0.06830
0.79809 -0.02719
0.79810 0.01560
0.79810 -0.00934
0.79811 0.00174
0.79811 -0.00140
0.79812 -0.01733
0.79812 0.01680
0.79813 0.04262
0.79813 0.00618
0.79814 0.03152
0.79814 -0.04763
0.79815 -0.02525
0.79815 0.03317
0.79816 -0.00538
0.79816 -0.00359
0.79817 -0.00478
0.79817 0.02697
0.79818 -0.00296
0.79818 0.03479
0.79819 0.01735
0.79819 -0.04661
0.79820 0.00884
0.79820 0.03861
0.79821 -0.02426
0.79821 -0.02287
0.79822 0.00250
0.79822 -0.01244
0.79823 0.03588
0.79823 -0.06274
0.79824 -0.06831
0.79824 -0.03748
0.79825 0.02269
0.79825 0.04429
0.79826 0.03624
0.79826 0.03861
0.79827 0.01867
0.79827 0.00686
0.79828 -0.00514
0.79828 -0.00286
0.79829 -0.04369
0.79829 0.03956
0.79830 0.01729
0.79830 -0.00214
0.79831 0.03303
0.79831 0.03421
0.79832 -0.04442
0.79832 -0.05573
0.79833 -0.01266
0.79833 -0.01443
0.79834 -0.00494
0.79834 -0.03904
0.79835 0.01730
0.79835 0.00260
0.79836 -0.02139
0.79836 0.08768
0.79837 0.05304
0.79837 -0.08925
0.79838 -0.03144
0.79838 -0.00542
0.79839 0.01440
0.79839 0.05810
0.79840 -0.01719
0.79840 -0.02388
0.79841 -0.00198
0.79841 0.00336
0.79842 0.01002
0.79842 -0.02100
0.79843 -0.01557
0.79843 0.00034
0.79844 -0.02197
0.79844 0.02502
0.79845 0.05952
0.79845 -0.04472
0.79846 -0.06706
0.79846 0.00821
0.79847 -0.02466
0.79847 0.04281
0.79848 0.02798
0.79848 -0.01374
0.79849 0.05276
0.79849 0.02038
0.79850 0.01250
0.79850 -0.05781
